Review_Positivity_Rate,Review_Total_Negative_Word_Counts,Review_Total_Positive_Word_Counts
52.1739,77,84
5.44218,278,16
1.10701,268,3
59.4937,64,94
2.90698,167,5
100,0,206
86.7924,14,92
17.4757,255,54
46.6667,48,42
59.5238,51,75
35.2041,127,69
7.61421,182,15
2.06186,190,4
8.51064,172,16
46.9799,79,70
34.8485,86,46
27.2059,99,37
1.5625,126,2
21.7105,119,33
85.7143,21,126
97.0297,3,98
33.3333,84,42
42.0168,69,50
73.8095,44,124
2.9661,229,7
8.92857,204,20
57.0312,55,73
41.3919,160,113
10.6061,177,21
35.5932,114,63
28.3688,101,40
8.55263,139,13
30.198,141,61
23.7624,77,24
73.3333,36,99
2.89017,168,5
86.7089,21,137
3.97351,145,6
6.77966,220,16
43.5233,109,84
87.234,18,123
24.5455,249,81
90.8497,14,139
84.375,15,81
67.2414,38,78
3.15789,184,6
18.1347,158,35
85.5556,13,77
94.9074,11,205
12.4675,337,48
5.10949,260,14
26.3393,330,118
1.51515,195,3
5.7377,115,7
22.8571,108,32
25.3333,112,38
45.1923,57,47
43.4426,69,53
6.46154,304,21
46.3636,59,51
32.7731,80,39
21.7647,133,37
4.73186,302,15
1.83486,321,6
17.4242,109,23
47.8571,73,67
94.5736,7,122
8.21256,190,17
36.6667,152,88
1.50376,131,2
86.2385,15,94
91.1765,9,93
21.4815,106,29
31.0811,102,46
34.4,82,43
25.3394,165,56
45.7516,83,70
69.0909,34,76
13.0137,127,19
20.3008,212,54
81.3953,16,70
42.7673,91,68
34.7015,175,93
48.913,94,90
30.7692,180,80
61.4679,42,67
2.20994,354,8
15.9091,111,21
40.5941,120,82
97.2222,3,105
58.8608,65,93
22.7941,210,62
46.7577,156,137
34,99,51
31.4286,120,55
69.2308,64,144
8.64198,148,14
20.4225,113,29
25.8824,126,44
50.8621,114,118
98.0237,5,248
97.2028,4,139
2.39362,367,9
3.1746,122,4
18.3824,111,25
14.3498,191,32
24.6835,119,39
10.917,204,25
77.4011,40,137
23.5669,120,37
23.8532,166,52
64.2336,49,88
96.5116,3,83
42.9268,117,88
3.50877,330,12
75.3968,31,95
85.4962,19,112
90,11,99
0.884956,224,2
14.8699,229,40
76.2963,32,103
42.0074,156,113
18.6441,96,22
3.14961,123,4
13.0252,207,31
31.6964,153,71
35.2941,77,42
4.12371,186,8
3.59712,134,5
65.3543,44,83
76.1905,20,64
11.8644,104,14
96.0396,4,97
82.2857,31,144
28.9256,86,35
17.5676,122,26
77.5,45,155
2.85714,204,6
14.6718,221,38
18.5629,136,31
91.8367,8,90
51.4124,86,91
19.5876,78,19
13.8158,131,21
48.2587,104,97
4,408,17
45.082,67,55
25.2174,86,29
20.2247,142,36
7.46269,186,15
7.05882,158,12
13.3803,123,19
56.6038,69,90
0.729927,272,2
84.9315,11,62
13.5484,134,21
5.98802,157,10
41.6667,105,75
40.6149,367,251
6.57895,142,10
9.89583,173,19
33.0827,89,44
2.41935,121,3
75.9036,40,126
46.9512,87,77
97.7778,5,220
4.25532,315,14
67.9389,42,89
27.8106,122,47
9.67742,168,18
53.2967,85,97
82.4176,16,75
14.0878,372,61
50.2024,123,124
53.5714,208,240
17.284,134,28
40.5405,66,45
37.6147,68,41
9.87654,146,16
25.8824,189,66
74.8031,32,95
47.8261,60,55
70.3349,62,147
65.7303,61,117
20,140,35
28.6385,152,61
11.1888,127,16
29.7297,104,44
49.2857,71,69
42.1429,81,59
26.8293,120,44
7.03518,185,14
4.25532,180,8
74.7664,27,80
73.3871,33,91
31.7757,73,34
46.9027,60,53
92.1053,12,140
69.3989,56,127
87.156,14,95
51.8248,66,71
13.7143,151,24
53.7879,61,71
90.9091,31,310
2.24719,348,8
27.4809,95,36
3.4965,138,5
84.6847,17,94
28.4483,166,66
1.43678,343,5
21.1538,82,22
12.0482,146,20
28.7356,124,50
14.557,135,23
34.6774,81,43
26.6667,88,32
96.875,4,124
30.303,92,40
54.8193,75,91
81.203,25,108
93.4211,10,142
12.4402,183,26
63.5417,35,61
0,251,0
4.6875,244,12
7.14286,117,9
50.9934,74,77
15.3153,94,17
52.8169,67,75
2.45399,159,4
97.9592,3,144
35.2113,92,50
34.7518,92,49
5,209,11
28.8235,121,49
9.58904,132,14
55.1724,52,64
88.8889,23,184
16.4596,269,53
85.7143,12,72
29.5652,81,34
87.6448,32,227
21.6561,123,34
4.1841,229,10
2.14286,274,6
1.68776,233,4
65.1429,61,114
67.4603,41,85
57.8947,72,99
33.1081,99,49
6.66667,322,23
80.6897,28,117
21.9298,178,50
85.6322,25,149
64.1379,52,93
7.84314,141,12
87.1681,29,197
98.5294,2,134
67.2811,71,146
53.4483,81,93
95.3488,6,123
21.7557,205,57
96.3235,5,131
29.2035,160,66
2.75591,247,7
29.6552,102,43
38.4,77,48
59.8802,67,100
6.1674,213,14
97.541,3,119
24.7126,131,43
61.0294,53,83
89.5197,24,205
58.042,60,83
8.01887,195,17
79.7468,32,126
16.0428,157,30
78.5714,33,121
35.7143,72,40
70.5882,35,84
79.5699,19,74
11.9658,206,28
32.3529,115,55
53.1429,82,93
16,168,32
31.6547,95,44
95.2,6,119
15.2542,150,27
65.9794,33,64
58.6957,95,135
20.9877,128,34
97.0414,5,164
97.7778,2,88
1.1976,165,2
34.6535,66,35
33.8164,274,140
98,3,147
2.77778,175,5
46.281,65,56
41.0448,79,55
36.8889,142,83
27.8947,137,53
30.7692,81,36
100,0,211
55.7692,46,58
67.8899,35,74
88.2076,25,187
97.7778,3,132
80.6122,19,79
95.5696,7,151
64.6465,35,64
8.41121,98,9
0,370,0
12.963,141,21
41.4201,99,70
28.2051,84,33
98.6928,2,151
24.8971,365,121
26.6272,124,45
96.1111,14,346
0,273,0
37.8109,125,76
37.5,55,33
27.2727,176,66
11.7647,225,30
22.3602,125,36
46.0432,75,64
13.9535,111,18
4.4665,385,18
71.1111,39,96
31.4286,96,44
50.7812,63,65
89.5349,9,77
64.9573,41,76
16.9154,167,34
29.2857,99,41
39.8438,77,51
28.5714,85,34
11.8012,142,19
18.1818,126,28
24.3523,146,47
0,226,0
45.7249,146,123
4.51613,148,7
89.0411,16,130
9.75,361,39
38.5542,153,96
58.4677,103,145
42.0513,113,82
25.5639,99,34
30.814,119,53
28.1046,110,43
22.4138,135,39
94.9153,6,112
6.14251,382,25
3.75,154,6
37.1622,93,55
29.4872,110,46
62.3188,52,86
65.9459,63,122
69.4215,37,84
36.2319,88,50
61.4943,67,107
8.01105,333,29
5.02283,208,11
1.98675,148,3
81.1475,23,99
71.6535,36,91
2.53623,269,7
77.2727,35,119
93.865,10,153
41.8478,107,77
34.7826,180,96
2.73438,249,7
4.32692,199,9
86.2069,24,150
92.5926,8,100
4.69799,142,7
27.1605,118,44
83.1579,48,237
2.32558,210,5
57.1429,51,68
57.4257,86,116
23.7179,119,37
25.1908,98,33
20.4167,191,49
30.8901,132,59
79.8419,51,202
56.5217,50,65
14.5299,200,34
4.90196,194,10
51.9608,49,53
42.2764,71,52
15.1899,134,24
4.94792,365,19
54.3103,53,63
17.8295,106,23
29.798,139,59
45.8101,97,82
10.6628,310,37
35.9091,141,79
48.8889,92,88
61.2903,48,76
40.146,82,55
95.6835,6,133
99.3174,2,291
82.1429,20,92
25.1366,137,46
31.3043,158,72
86.7133,19,124
36.3636,91,52
13.6054,127,20
26.25,118,42
3.21285,241,8
6.60661,311,22
57.2165,83,111
77.0701,36,121
15.5405,125,23
5.46875,121,7
41.3534,78,55
93.2432,5,69
7.69231,252,21
15.1079,118,21
37.5723,108,65
32.5203,83,40
47.2527,144,129
38.1215,112,69
11.0577,185,23
90.1639,12,110
9.5082,276,29
50.641,77,79
26.1905,124,44
39.1791,163,105
91.0891,9,92
19.2593,109,26
39.1304,126,81
62.2951,46,76
74.6032,32,94
3.03867,351,11
13.4884,186,29
3.125,155,5
5.7971,195,12
59.6491,46,68
55.2632,68,84
22.5806,144,42
76.1194,32,102
43.75,63,49
9.74359,176,19
60.7143,44,68
37.8261,143,87
95.4315,9,188
98.6772,5,373
60.3175,50,76
34.0741,89,46
22.6667,116,34
5.625,151,9
3.44828,168,6
71.4976,59,148
48.0226,92,85
13.7056,170,27
98.6175,3,214
5.07812,243,13
6.14525,168,11
79.3814,20,77
0.930233,213,2
5.11945,278,15
12.3932,205,29
41.4815,79,56
35.2564,303,165
1.68539,175,3
36.9048,212,124
20,128,32
90.5063,15,143
68.1818,28,60
60.9524,123,192
28.0488,295,115
40.7407,128,88
86.2069,12,75
30.5344,91,40
36.8421,72,42
1.20482,164,2
52.9412,56,63
63.3333,55,95
8.29493,199,18
86.8132,12,79
61.1307,110,173
95.7143,6,134
50.4505,55,56
12.9412,296,44
53.125,45,51
13.0952,219,33
58.3333,60,84
47.5248,106,96
61.9835,46,75
50,63,63
35.2,162,88
36.8852,77,45
64.0449,32,57
72.8643,54,145
71.2195,59,146
20.1342,119,30
67.5,39,81
28.866,207,84
9.35672,155,16
63.4146,45,78
24.7706,164,54
76.8519,25,83
14.7239,139,24
26.8908,87,32
81.1828,35,151
60.9467,66,103
72.2772,28,73
37.1094,161,95
2.33236,335,8
38.3117,95,59
73.2877,39,107
94.2623,7,115
100,0,200
73.6487,39,109
82.5623,49,232
20.3125,102,26
15.0943,90,16
25,132,44
35.4545,142,78
61.3208,41,65
36.1905,134,76
11.9718,125,17
3.7594,384,15
9.23077,118,12
2.5641,266,7
89.8876,18,160
10.3261,165,19
62.7451,57,96
27.451,111,42
22.3443,212,61
69.5652,35,80
38.8235,104,66
54.5455,60,72
29.0076,93,38
92.7273,8,102
71.0843,48,118
27.3504,170,64
29.4737,134,56
64.6341,58,106
94.8718,6,111
1.66205,355,6
7.38255,138,11
11.6279,152,20
45.7364,70,59
29.4118,108,45
1.94647,403,8
42.3077,90,66
63.7168,41,72
5.88235,192,12
2.43902,360,9
30.2752,76,33
38.1579,94,58
9.94475,163,18
59.4286,71,104
22.6744,133,39
33.6207,77,39
57.931,61,84
17.4157,147,31
61.194,52,82
42.8571,136,102
5.39568,263,15
20.5128,124,32
41.0405,102,71
74.2857,27,78
97.6923,3,127
23.6641,100,31
1.36986,216,3
21.645,181,50
88.1944,17,127
42.9167,137,103
75.2941,63,192
96.9925,4,129
92.3077,14,168
64.3478,41,74
96.7123,12,353
88.4297,14,107
41.2281,67,47
68.8679,33,73
98.75,2,158
7.39726,338,27
30.4,174,76
60.7692,51,79
87.2727,14,96
64.7619,37,68
21.3235,214,58
37.7119,147,89
72.1854,42,109
74.1294,52,149
2.35294,166,4
55.5556,56,70
68.0556,46,98
42.4658,126,93
83.2536,35,174
20.5556,143,37
16.8367,163,33
4.66102,225,11
6.66667,182,13
7.69231,132,11
80.7512,41,172
90,14,126
95.6311,9,197
3.21101,211,7
67.3611,47,97
64.271,174,313
32.5153,110,53
11.039,137,17
83.4711,20,101
0,175,0
39.3665,134,87
79.646,23,90
12.1884,317,44
81.3559,22,96
30.137,102,44
10.0529,170,19
38.6364,135,85
57.0652,79,105
32.0611,89,42
60,52,78
60,50,75
69.3548,38,86
54.5852,104,125
8,207,18
13.6095,146,23
0.961538,206,2
63.9175,35,62
19.5833,193,47
25.4658,120,41
74.7525,51,151
33.3333,90,45
23.1527,156,47
26.9406,160,59
100,0,212
77.3006,37,126
92.7711,12,154
8.20312,235,21
36.7089,100,58
60.5932,93,143
13.8462,112,18
53.6585,266,308
0,194,0
30.0752,93,40
74.2268,50,144
62.963,70,119
52.2876,73,80
36.8098,103,60
33.9869,101,52
97.1429,3,102
21.843,229,64
24.0741,123,39
9.92366,236,26
71.028,31,76
64.2857,70,126
2.80899,173,5
37.0968,78,46
78.6408,22,81
1.22699,161,2
96.7742,5,150
3.7037,364,14
12.5874,125,18
57.2816,44,59
9.39227,164,17
47.7941,71,65
13.3333,143,22
43.3333,68,52
94.1176,12,192
5.9633,205,13
78.7234,40,148
16.5217,96,19
60,58,87
82.9787,24,117
27.7457,125,48
21.5517,182,50
61.0169,92,144
8.65385,190,18
1.38889,142,2
17.3554,100,21
2.1148,324,7
0,366,0
64.8352,32,59
27.6471,123,47
52.7778,102,114
24.5283,120,39
95.6522,5,110
11.3208,141,18
1.31579,225,3
5.30303,375,21
74.3506,79,229
42.5,92,68
79.3103,30,115
51.5464,94,100
25.3571,209,71
93.8462,8,122
14.9485,165,29
77.9817,24,85
65.1515,46,86
89.3805,12,101
60.2564,62,94
52.4194,59,65
55.6452,110,138
0,189,0
49.6296,68,67
49.0196,78,75
26.2069,107,38
3.25203,238,8
1.3986,141,2
58.5366,51,72
94.8837,11,204
86.0696,28,173
30.6306,77,34
8.59599,319,30
6.72269,111,8
40,78,52
5.21327,200,11
11.157,215,27
99.1713,3,359
50.5882,84,86
13.2948,150,23
39.7351,182,120
20.6452,123,32
64.7959,69,127
0.931677,319,3
27.5168,108,41
4.21053,182,8
18.5759,263,60
51.0638,69,72
33.3333,80,40
46.4,134,116
7.00637,146,11
61.8056,55,89
92.0863,11,128
57.4561,97,131
34.7107,79,42
48.5714,180,170
85.8268,18,109
57.5,68,92
42.8571,76,57
46.6667,160,140
35.9649,73,41
21.9626,167,47
97.0238,5,163
58.6538,43,61
32.8767,98,48
4.58015,125,6
51.4085,69,73
12.2137,345,48
96.2963,4,104
11.7647,180,24
50,62,62
13.8686,118,19
91.358,7,74
20.6704,142,37
30.9091,152,68
53.2787,57,65
83.1967,41,203
66.6667,38,76
3.75335,359,14
10.2804,96,11
29.4521,103,43
55.4348,41,51
76.7442,20,66
12.9496,121,18
60.0858,93,140
65.6863,35,67
52.2936,52,57
88.5321,25,193
95.4545,5,105
6.97674,200,15
44.6945,172,139
31.3725,175,80
10,162,18
24.5033,114,37
0,298,0
95.9732,6,143
36.9128,188,110
14.0097,178,29
59.1716,69,100
33.913,76,39
12.9032,189,28
41.9708,159,115
31.9588,66,31
86.4583,26,166
47.1545,65,58
80.3922,30,123
27.3684,138,52
76.1905,30,96
94.3925,6,101
26.4822,186,67
35.0282,115,62
18.8406,112,26
2.91971,133,4
50,274,274
57.346,90,121
33.8235,135,69
18.6667,122,28
53.9823,52,61
40.5622,148,101
83.1683,17,84
90.4762,8,76
46.4435,128,111
21.4689,139,38
45.3782,65,54
49.2248,131,127
60.2484,64,97
17.7665,324,70
63.7584,54,95
25.5102,146,50
66.8966,48,97
94.7059,9,161
29.249,179,74
57.3248,67,90
6.47249,289,20
93.9227,11,170
78.169,31,111
71.7703,59,150
71.5976,48,121
9.7561,222,24
18,123,27
4.71698,101,5
53.4014,137,157
59.5588,55,81
70.1613,37,87
5.91398,175,11
81.9767,31,141
10.9325,277,34
100,0,227
45.098,112,92
32.4786,79,38
69.4915,36,82
54.3307,58,69
45.509,91,76
96.2366,7,179
71.5517,33,83
23.75,122,38
60.6299,50,77
46.2121,71,61
51.2367,138,145
18.8088,259,60
5.66038,100,6
64.0351,41,73
55.7143,62,78
18.1102,104,23
45.8445,202,171
45.1852,74,61
91.0256,14,142
82.0717,45,206
83.9161,23,120
58.3893,62,87
8.5,183,17
35.1351,96,52
42.735,67,50
18.2692,170,38
43.346,149,114
59.3985,54,79
14.1593,97,16
77.7027,33,115
95.302,7,142
40.9091,130,90
3.05344,127,4
33.1343,224,111
84.5118,46,251
77.5641,35,121
27.6215,283,108
9.79021,129,14
2.10526,186,4
60.9375,75,117
9.84127,284,31
35.2201,103,56
80,39,156
12.5926,118,17
23.3503,151,46
50.7614,97,100
77.686,27,94
70.6107,77,185
42.5532,108,80
41.5094,93,66
30.4762,219,96
6.28272,358,24
40.6977,102,70
64.6552,41,75
2.58065,151,4
67.4157,29,60
63.8418,64,113
17.6829,135,29
55.3459,71,88
41.2698,74,52
18.6722,196,45
92.8571,11,143
100,0,373
4.54545,147,7
92.9412,12,158
36.25,102,58
74.5763,45,132
76.5625,45,147
7.14286,169,13
87.4016,16,111
49.4253,88,86
28.3784,106,42
31.2925,101,46
55.3488,96,119
47.4684,83,75
6.47059,159,11
36.9668,133,78
60.3604,44,67
17.2222,149,31
11.5108,123,16
53.304,212,242
74,39,111
4.42804,259,12
90.9091,11,110
5.33808,266,15
97.006,5,162
18.3673,120,27
79.5652,47,183
25.5319,140,48
43.0052,110,83
52.381,70,77
59.0551,52,75
1.8018,327,6
77.4648,32,110
19.697,106,26
59.0361,68,98
58.2781,63,88
21.3592,162,44
5.38117,211,12
31.7881,103,48
94.1489,11,177
52.4138,69,76
63.3663,37,64
12.6374,159,23
1.50376,262,4
89.8734,16,142
89.3939,28,236
1.19048,166,2
83.4356,27,136
96.2217,15,382
52.2059,65,71
16.4634,137,27
8.4507,195,18
0,269,0
49.5238,106,104
83.691,38,195
81.5287,29,128
57.4394,123,166
39.1304,84,54
22.1014,215,61
93.9759,5,78
60,48,72
6.88073,203,15
19.8582,113,28
68.9024,51,113
87.1508,23,156
10.2484,289,33
29.6296,95,40
93.9394,8,124
1.26582,234,3
100,0,264
82.5806,27,128
47.6744,90,82
55.9322,52,66
11.7936,359,48
68.4211,36,78
8,230,20
16.0494,136,26
84,20,105
2.65487,220,6
13.8249,187,30
29.7189,175,74
100,0,301
60.7759,91,141
7.86517,328,28
80.8333,23,97
4.28571,201,9
89.8113,27,238
77.6786,25,87
21.6,98,27
48.9011,93,89
1.44928,272,4
40.9449,75,52
75.3521,35,107
55.7927,145,183
83.7209,28,144
78,22,78
75.1908,65,197
40.8333,71,49
0,368,0
84.0426,15,79
66.6667,50,100
58.2888,78,109
1.89873,155,3
96.6387,4,115
88.7574,19,150
65.9091,60,116
0,316,0
66.9725,36,73
97.8633,5,229
3.09735,219,7
35.5705,96,53
4.73373,322,16
14.9533,91,16
94.9772,11,208
39.4495,132,86
19.5122,99,24
30.9091,76,34
62.2642,40,66
3.84615,325,13
7.87879,152,13
27.8195,96,37
10.5263,136,16
17.5,132,28
36.5217,73,42
43.1138,95,72
76.1905,25,80
47.4026,81,73
60.1036,77,116
6.58683,156,11
0.913242,217,2
65.6977,59,113
88.9571,18,145
85.2632,14,81
47.3934,111,100
53.0233,101,114
91.0112,8,81
1.70732,403,7
80,19,76
84.6154,16,88
75,30,90
83.4061,38,191
23.8532,249,78
8.76494,229,22
31.8182,120,56
23.4127,193,59
18.3099,116,26
64,54,96
25.8065,138,48
0.970874,204,2
57.6923,66,90
78.4314,33,120
2,147,3
10.4167,129,15
86.1538,18,112
4.7619,200,10
1.30719,302,4
17.6271,243,52
20.7627,187,49
72.1925,52,135
100,0,187
52.7778,51,57
1.94805,151,3
64.1304,99,177
58,63,87
98.2249,3,166
11.9266,192,26
25.3165,118,40
51.2605,58,61
95.2381,5,100
16.5644,136,27
84.3023,27,145
20.915,121,32
20.8738,163,43
55.5556,68,85
76.6949,55,181
85.4839,45,265
27.6316,110,42
26.3804,120,43
17.2973,306,64
33.5766,91,46
49.2647,69,67
44.5205,81,65
19.4805,124,30
1.89274,311,6
87.7049,30,214
12.6506,145,21
63.2979,69,119
99.2908,2,280
77.8947,21,74
5.42373,279,16
75.5725,32,99
32.1608,135,64
89.697,17,148
28.2209,117,46
88.2653,23,173
93.4959,8,115
1.75439,168,3
22.2222,112,32
13.7931,150,24
45.3947,83,69
13.5135,256,40
14.1892,127,21
96.3768,5,133
23.3645,164,50
79.8165,22,87
76.7857,39,129
48.4536,100,94
0.992556,399,4
19.7115,167,41
27.3504,85,32
26.2411,104,37
76.8817,43,143
10.3448,156,18
41.1111,159,111
93.2773,8,111
23.4848,101,31
30.6407,249,110
16.6667,330,66
15.5224,283,52
3.58974,376,14
100,0,169
85.625,23,137
67.1642,66,135
8.36364,252,23
47.3684,70,63
71.1111,78,192
74.4318,45,131
98.3333,2,118
24,228,72
82.5243,18,85
7.52351,295,24
27.4074,98,37
93.3824,9,127
13.0332,367,55
56.8182,57,75
26.6667,99,36
54.8718,176,214
64,36,64
70.7792,45,109
31.6667,123,57
14.2857,108,18
49.2891,107,104
2.34604,333,8
55.6701,129,162
71.875,27,69
88.6228,19,148
71.1111,65,160
76.087,44,140
62.4204,59,98
15.5963,92,17
93.617,6,88
70.6349,37,89
1.47059,201,3
51.3274,55,58
86.6013,41,265
90.6667,14,136
52.518,66,73
32.6531,132,64
100,0,238
98.2143,2,110
6.74847,152,11
57.2581,53,71
50.9259,106,110
96.4103,7,188
87.6884,49,349
35.8974,125,70
25.1968,95,32
73.6842,40,112
51.4056,121,128
33.7607,155,79
49.5798,60,59
60.5263,105,161
18.7755,199,46
1.63265,241,4
79.7235,44,173
79.5775,29,113
63.5628,90,157
53.5211,66,76
78.0405,65,231
40.2174,110,74
63.7681,50,88
70.7483,43,104
58.0745,135,187
0,268,0
18.1034,95,21
18.0488,168,37
33.6735,65,33
80.9524,44,187
64.5833,34,62
90.3704,13,122
60,38,57
17.4342,251,53
40.708,67,46
77.3196,22,75
11.9522,221,30
91.1111,8,82
24.9267,256,85
60.4502,123,188
59.6859,77,114
28.3951,116,46
88.8889,12,96
27.3381,101,38
24.8555,130,43
19.7183,228,56
57.5342,62,84
87.5556,28,197
8.94309,112,11
59.8639,59,88
69.5946,45,103
8.65801,211,20
22.9249,195,58
83.1933,40,198
4.42478,216,10
6.12245,92,6
17.551,202,43
25,102,34
48.2558,89,83
80.4878,32,132
42.8571,88,66
59.8039,82,122
55.1471,61,75
79.3103,24,92
66.2338,78,153
94,9,141
42.6573,82,61
47.5,84,76
11.039,274,34
76.5079,74,241
48.9655,74,71
46.9274,95,84
11.5385,115,15
20.1835,87,22
46.2687,72,62
61.7021,54,87
87.234,12,82
90,12,108
18.9349,137,32
44.7205,89,72
55.0847,53,65
68.75,50,110
80.7692,20,84
8.84615,237,23
34.2282,98,51
71.1111,26,64
89.823,23,203
11.0553,177,22
8.42697,163,15
94.7619,11,199
15.917,243,46
97.482,7,271
98.8971,3,269
7.87037,199,17
97.7273,3,129
27.6042,139,53
69.2308,44,99
93.3735,11,155
93.5252,9,130
94.7368,6,108
67.658,87,182
31.7757,146,68
70.2128,28,66
6.27615,224,15
9.95025,181,20
66.3043,31,61
80,67,268
2.09974,373,8
70.4268,97,231
13.4259,374,58
17.2297,245,51
69.637,92,211
38.4913,318,199
100,0,191
12.2257,280,39
28.9308,113,46
49.6124,195,192
20.5742,166,43
20.5674,112,29
30.2326,90,39
96.0784,6,147
82.1429,25,115
26.0606,122,43
3.36538,201,7
6.52174,172,12
0,263,0
40.404,59,40
96.3303,4,105
12.1429,123,17
17.3913,114,24
8.29268,188,17
33.5227,117,59
46.5347,54,47
25.3968,235,80
5.74163,197,12
24.8062,194,64
34.2657,94,49
55.6962,70,88
32.5926,91,44
0,207,0
0,191,0
76.0417,46,146
36.0825,62,35
68.8889,70,155
40.9091,117,81
85.2941,15,87
5.42169,157,9
66.4975,66,131
58.7413,59,84
8.43373,152,14
98.2609,2,113
32.5758,89,43
20.7692,103,27
86.747,11,72
4.61538,186,9
43.2292,109,83
55.1515,74,91
48.3871,80,75
0,261,0
4.10256,187,8
10.2632,341,39
16.0221,152,29
26.4286,103,37
65.3333,52,98
55.102,66,81
52.8455,58,65
52.7132,61,68
97.7099,3,128
47.8548,158,145
13.4529,193,30
38.7597,79,50
35.8824,109,61
34.8837,84,45
67.284,53,109
6.71141,139,10
26.3566,95,34
26.6667,121,44
58.4416,64,90
79.2208,32,122
5.81717,340,21
1.875,314,6
75.5556,33,102
73.8255,39,110
88.9231,36,289
37.4359,122,73
65.529,101,192
55.8511,83,105
47.7876,59,54
31.1927,150,68
68.3453,44,95
1.9802,297,6
39.2593,82,53
19.8068,166,41
4.0404,285,12
11.4213,349,45
19.6532,139,34
5.55556,170,10
33.8889,119,61
89.4737,10,85
69.4444,44,100
64.881,59,109
55.2764,89,110
68.0672,38,81
20.2614,122,31
95.7447,6,135
6.66667,252,18
2.57732,189,5
9.09091,210,21
47.032,116,103
5.04202,226,12
100,0,173
25.9494,117,41
3.92157,147,6
40.991,131,91
79.703,41,161
4.30622,200,9
82.1782,18,83
46.1039,166,142
51.25,312,328
6.19469,106,7
33.5484,103,52
1.85185,371,7
43.038,90,68
8.75,146,14
7.18232,168,13
5.34351,372,21
95.5752,5,108
63.0597,99,169
46.9767,228,202
25.5814,160,55
49.4949,100,98
55.4745,61,76
79.9145,47,187
50,105,105
67.5676,120,250
46.2069,156,134
32.1951,139,66
4.01235,311,13
5.21739,327,18
94.3925,12,202
45.5414,171,143
5.97826,173,11
60.1399,57,86
72.0339,33,85
40.3614,99,67
88.0952,20,148
12,220,30
18.2156,220,49
81.295,26,113
30.2326,120,52
28.5714,80,32
37.6963,119,72
1.42349,277,4
9.13706,179,18
10.7143,150,18
10.4317,249,29
0,255,0
91.8033,15,168
0,229,0
90.566,10,96
93.4247,24,341
81.8182,60,270
62.4309,68,113
46.3087,80,69
11.413,163,21
38.9222,102,65
22.1429,109,31
41.9355,90,65
8.30325,254,23
0,148,0
27.8846,150,58
51.6667,58,62
1.08108,183,2
6.14035,214,14
3.9548,340,14
28.4553,88,35
77.8846,46,162
28.7726,354,143
82.963,23,112
10.9005,188,23
7.18563,155,12
61.5385,40,64
4.85075,255,13
98.1132,2,104
38.2353,84,52
40.3101,154,104
36.3014,93,53
85.4749,26,153
48.5861,200,189
5.46218,225,13
27.8571,101,39
27.0115,127,47
8.97436,142,14
70.8609,44,107
1.31004,226,3
9.23913,167,17
17.7215,130,28
47.0149,71,63
25.8929,83,29
16.9811,220,45
42.3256,124,91
14.0426,202,33
37.6812,86,52
83.6735,24,123
86.6142,17,110
12.8492,156,23
22.7586,112,33
14.5631,176,30
5.34979,230,13
81.9355,28,127
65.7534,50,96
10.8225,206,25
46.2585,79,68
78.8571,37,138
53.3333,70,80
4.21348,341,15
53.3654,97,111
35.6725,110,61
16.6667,205,41
5.2356,181,10
25.8993,103,36
95.9677,5,119
8.52273,161,15
76,84,266
13.5246,211,33
93.617,9,132
9.88593,237,26
5.40541,350,20
58.8235,70,100
50.9202,80,83
97.2222,5,175
54.6099,64,77
36.2416,95,54
65.2632,33,62
13.8889,124,20
2.99728,356,11
91.8159,32,359
69.8925,56,130
44.9664,82,67
63.1313,73,125
35.8744,143,80
29.2135,126,52
73.2143,75,205
46.5753,78,68
84.3972,22,119
2.18978,268,6
0,254,0
2.94118,198,6
30.5613,334,147
30.8824,94,42
95.0413,6,115
94.6429,6,106
15.9091,185,35
73.2919,43,118
1.86335,158,3
39.4444,109,71
74.8299,37,110
1.69492,116,2
41.3907,177,125
88.0597,16,118
83.9572,30,157
45.098,84,69
23.4201,206,63
13.8122,156,25
70.1389,43,101
12.2744,243,34
3.47222,139,5
84.2424,26,139
4.54545,210,10
11.33,180,23
63.6364,72,126
95.9184,6,141
59.0038,107,154
31.2866,235,107
73.75,84,236
54.7325,110,133
100,0,204
12.0603,175,24
5.34759,177,10
65.3061,34,64
11.3636,117,15
12.1693,166,23
27.0916,183,68
86.6071,15,97
83.4951,17,86
23.2,96,29
5.10949,130,7
48.0263,158,146
35.5191,118,65
65.4321,56,106
1.23967,239,3
46.4706,91,79
39.375,97,63
11.8644,156,21
28.022,131,51
0,178,0
3.2967,264,9
32.287,151,72
56.8493,63,83
0.882353,337,3
50.3254,229,232
88.0503,19,140
54.6218,54,65
1.53846,128,2
48.1752,71,66
13.6986,126,20
51.7483,69,74
81.982,20,91
45.2261,109,90
80.0995,40,161
50,238,238
34.1772,104,54
4.05405,142,6
76.7241,27,89
1.89189,363,7
7.6087,170,14
40.678,70,48
38.4211,117,73
15.8537,138,26
75.1412,44,133
83.0645,21,103
2.92398,166,5
30.4348,96,42
18.4615,106,24
19.4323,369,89
8.88889,205,20
72.9323,36,97
81.3008,23,100
80.4511,26,107
78.125,28,100
31.9527,115,54
18.5897,127,29
